id,author,Party,State,date,frame,stance,reasoning
156,BillPascrell,D,NJ,Thu Nov 12 19:30:27 +0000 2020,medical,pro_vaccine,"The tweet emphasizes the importance of getting vaccinated against the flu, highlighting its seriousness."
157,BillPascrell,D,NJ,Tue Nov 10 17:52:14 +0000 2020,other,mixed_or_unclear,"The tweet does not directly address vaccines or their related issues, focusing instead on political criticism."
158,BobbyScott,D,VA,Thu Dec 23 15:34:56 +0000 2021,medical,pro_vaccine,"The tweet emphasizes the life-saving potential of vaccines, aligning with medical framing and a pro-vaccine stance."
159,BobbyScott,D,VA,Tue Dec 21 17:01:33 +0000 2021,medical,pro_vaccine,The tweet emphasizes the effectiveness of vaccines and encourages vaccination for protection.
160,BobbyScott,D,VA,Mon Dec 20 15:15:19 +0000 2021,medical,pro_vaccine,"The tweet encourages vaccination and getting a booster, emphasizing public health."
161,BobbyScott,D,VA,Wed Dec 15 17:13:01 +0000 2021,medical,pro_vaccine,The tweet encourages vaccination and highlights it as the best way to protect health.
162,BobbyScott,D,VA,Wed Dec 08 15:07:37 +0000 2021,medical,pro_vaccine,"The tweet encourages getting a booster for protection against a specific variant, emphasizing safety and public health."
163,BobbyScott,D,VA,Thu Dec 02 20:11:43 +0000 2021,medical,pro_vaccine,The tweet highlights vaccination efforts and public health measures to combat COVID-19.
164,BobbyScott,D,VA,Mon Nov 29 17:30:05 +0000 2021,medical,pro_vaccine,"The tweet emphasizes the importance of vaccination and booster shots for protection against a variant, highlighting safety and public health."
165,BobbyScott,D,VA,Sat Nov 27 23:59:39 +0000 2021,medical,pro_vaccine,The tweet encourages vaccination and highlights it as the best way to protect oneself.
166,BobbyScott,D,VA,Wed Nov 03 20:26:59 +0000 2021,medical,pro_vaccine,"The tweet highlights the approval of vaccines for children, promoting vaccination as a public health measure."
167,BobbyScott,D,VA,Wed Oct 20 21:15:36 +0000 2021,medical,pro_vaccine,The tweet provides information about COVID-19 vaccine boosters and encourages vaccination.
168,BobbyScott,D,VA,Thu Oct 14 23:22:24 +0000 2021,other,mixed_or_unclear,The tweet mentions a roundtable about vaccines but does not provide a clear stance or specific information about vaccines.
169,BobbyScott,D,VA,Wed Sep 29 01:49:10 +0000 2021,medical,pro_vaccine,"The tweet references a CDC recommendation for a booster shot, emphasizing safety and public health."
170,BobbyScott,D,VA,Tue Sep 28 14:28:37 +0000 2021,medical,pro_vaccine,"The tweet discusses addressing vaccine hesitancy and expanding access to vaccines to end the pandemic, indicating support for vaccination."
171,BobbyScott,D,VA,Mon Sep 27 21:27:38 +0000 2021,medical,pro_vaccine,The tweet emphasizes the effectiveness of vaccines and encourages vaccination by sharing personal experience.
172,BobbyScott,D,VA,Tue Sep 07 18:30:10 +0000 2021,medical,pro_vaccine,"The tweet emphasizes the safety and effectiveness of vaccines, encouraging people to get vaccinated."
173,BobbyScott,D,VA,Mon Aug 30 14:05:52 +0000 2021,medical,pro_vaccine,"The tweet emphasizes the effectiveness of vaccines in protecting against COVID-19 reinfection, supporting vaccination."
174,BobbyScott,D,VA,Mon Aug 23 14:29:42 +0000 2021,medical,pro_vaccine,"The tweet highlights the FDA's approval of a COVID-19 vaccine, emphasizing its safety and effectiveness for public health."
175,BobbyScott,D,VA,Mon Aug 23 13:52:13 +0000 2021,medical,pro_vaccine,"The tweet emphasizes the safety and effectiveness of COVID-19 vaccines, supporting vaccination."
176,BobbyScott,D,VA,Tue Aug 17 15:41:56 +0000 2021,medical,pro_vaccine,"The tweet highlights the importance of vaccines and precautions in reducing COVID-19 infections, indicating support for vaccination."
177,BobbyScott,D,VA,Wed Aug 11 15:27:03 +0000 2021,medical,pro_vaccine,The tweet emphasizes the safety and effectiveness of vaccines in protecting children against COVID-19.
178,BobbyScott,D,VA,Mon Aug 02 01:13:29 +0000 2021,medical,pro_vaccine,"The tweet highlights a vaccination effort, indicating support for vaccination initiatives."
179,BobbyScott,D,VA,Sat Jul 31 16:09:42 +0000 2021,medical,pro_vaccine,"The tweet emphasizes the safety and effectiveness of COVID-19 vaccines, encouraging vaccination."
180,BobbyScott,D,VA,Mon Jul 26 18:27:12 +0000 2021,medical,pro_vaccine,"The tweet emphasizes the safety and effectiveness of COVID-19 vaccines, encouraging vaccination for personal and community protection."
181,BobbyScott,D,VA,Fri Jul 23 21:28:12 +0000 2021,conspiracy_misinfo,pro_vaccine,"The tweet criticizes misinformation about vaccines, implying support for vaccination amidst the Delta variant threat."
182,BobbyScott,D,VA,Mon May 24 00:17:22 +0000 2021,medical,pro_vaccine,"The tweet emphasizes the safety and effectiveness of vaccines, encouraging vaccination."
183,BobbyScott,D,VA,Tue May 18 20:05:23 +0000 2021,medical,pro_vaccine,The tweet emphasizes the effectiveness of vaccines and encourages vaccination.
184,BobbyScott,D,VA,Mon May 10 14:50:12 +0000 2021,medical,pro_vaccine,The tweet emphasizes the importance of vaccination while also promoting health safety measures.
185,BobbyScott,D,VA,Tue May 04 20:03:36 +0000 2021,medical,pro_vaccine,"The tweet encourages finding a vaccine appointment, promoting vaccination as a public health measure."
186,BobbyScott,D,VA,Sat May 01 13:50:28 +0000 2021,medical,pro_vaccine,The tweet encourages vaccination by providing information about walk-in availability for Pfizer shots.
187,BobbyScott,D,VA,Sat Apr 17 01:37:58 +0000 2021,medical,pro_vaccine,"The tweet emphasizes the importance of equity in vaccine distribution, which aligns with public health and safety concerns."
188,BobbyScott,D,VA,Wed Apr 14 16:07:50 +0000 2021,medical,pro_vaccine,"The tweet promotes access to the COVID vaccine, indicating support for vaccination efforts."
189,BobbyScott,D,VA,Sat Mar 20 19:30:24 +0000 2021,medical,pro_vaccine,The tweet emphasizes the importance of vaccination for teachers and school staff to protect against COVID-19.
190,BobbyScott,D,VA,Sat Mar 13 20:29:10 +0000 2021,medical,pro_vaccine,"The tweet highlights the increase in vaccine distribution, indicating support for vaccination efforts."
191,BobbyScott,D,VA,Mon Mar 08 17:59:49 +0000 2021,medical,pro_vaccine,The tweet emphasizes the effectiveness of COVID-19 vaccines in protecting individuals from illness.
192,BobbyScott,D,VA,Mon Mar 01 14:37:03 +0000 2021,medical,pro_vaccine,"The tweet encourages pre-registration for COVID-19 vaccination, promoting public health and vaccination efforts."
193,BobbyScott,D,VA,Sun Feb 28 02:22:36 +0000 2021,medical,pro_vaccine,"The tweet highlights the number of people receiving vaccine doses, indicating support for vaccination efforts."
194,BobbyScott,D,VA,Sat Feb 27 22:52:17 +0000 2021,medical,pro_vaccine,"The tweet highlights a vaccination site and acknowledges vaccine recipients, indicating support for vaccination."
195,BobbyScott,D,VA,Fri Feb 26 17:40:02 +0000 2021,medical,pro_vaccine,The tweet highlights the increase in vaccine supply and implies a positive impact on public health.
196,BobbyScott,D,VA,Wed Feb 17 20:57:53 +0000 2021,medical,pro_vaccine,"The tweet encourages signing up for a COVID-19 vaccine, promoting public health and vaccination."
197,BobbyScott,D,VA,Wed Feb 17 02:24:45 +0000 2021,medical,pro_vaccine,"The tweet promotes the ease of pre-registering for the COVID-19 vaccine, indicating support for vaccination efforts."
198,BobbyScott,D,VA,Tue Feb 16 17:45:30 +0000 2021,medical,pro_vaccine,"The tweet promotes a centralized website for pre-registering for the COVID-19 vaccine, indicating support for vaccination efforts."
199,BobbyScott,D,VA,Thu Feb 11 14:36:20 +0000 2021,medical,pro_vaccine,"The tweet promotes the availability of COVID-19 vaccines at CVS locations, indicating support for vaccination efforts."
200,BobbyScott,D,VA,Thu Jan 28 15:52:50 +0000 2021,conspiracy_misinfo,anti_vaccine,"The tweet references a person who has called tragic events a hoax, suggesting a pattern of spreading misinformation, which aligns with anti-vaccine sentiments."
201,BobbyScott,D,VA,Wed Jan 27 01:18:14 +0000 2021,medical,pro_vaccine,"The tweet highlights an increase in vaccine supplies and transparency, supporting vaccination efforts."
202,BobbyScott,D,VA,Wed Jan 06 19:10:50 +0000 2021,other,mixed_or_unclear,The tweet is an invitation to watch an update and does not express a clear stance on vaccines.
203,BobbyScott,D,VA,Sat Dec 19 16:20:45 +0000 2020,medical,pro_vaccine,"The tweet emphasizes faith in science and the vaccine as a means to end the pandemic, supporting vaccination."
204,BobbyScott,D,VA,Sat Dec 19 16:20:16 +0000 2020,medical,pro_vaccine,"The tweet highlights the positive impact of vaccine distribution on ending the pandemic, indicating support for vaccination."
205,BobbyScott,D,VA,Sat Dec 19 16:15:24 +0000 2020,medical,pro_vaccine,"The tweet references a recommendation from a medical professional, indicating support for vaccination."
206,BobbyScott,D,VA,Thu Aug 13 21:43:37 +0000 2020,conspiracy_misinfo,pro_vaccine,"The tweet refutes the idea that the pandemic is a hoax and emphasizes following science, indicating a pro-vaccine stance."
207,BobbyScott,D,VA,Thu Feb 27 16:54:15 +0000 2020,mandate_rights,mixed_or_unclear,"The tweet raises concerns about vaccine affordability and government actions, suggesting a focus on personal rights and access."
208,BobbyScott,D,VA,Mon Feb 25 15:02:27 +0000 2019,conspiracy_misinfo,anti_vaccine,"The tweet refers to a 'Fake Emergency,' suggesting skepticism towards the legitimacy of the pandemic and vaccination efforts."
209,BobbyScott,D,VA,Fri Feb 15 18:32:46 +0000 2019,other,mixed_or_unclear,The tweet does not directly address vaccines but discusses a political issue related to safety and funding.
210,boblatta,R,OH,Thu Dec 30 16:30:00 +0000 2021,other,mixed_or_unclear,"The tweet discusses a public safety alert about fake pills, which does not directly address vaccines or their framing."
211,boblatta,R,OH,Wed Dec 15 16:25:25 +0000 2021,mandate_rights,anti_vaccine,"The tweet discusses nullifying a vaccine mandate, indicating opposition to vaccination requirements."
212,boblatta,R,OH,Wed Nov 17 20:54:22 +0000 2021,mandate_rights,mixed_or_unclear,"The tweet discusses the suspension of a federal vaccine mandate, indicating a focus on government requirements and personal freedom, but does not clearly express support or opposition to vaccines themselves."
213,boblatta,R,OH,Wed Sep 15 19:54:42 +0000 2021,mandate_rights,anti_vaccine,"The tweet criticizes vaccine mandates and suggests they pose a risk to hospitals and patients, indicating an anti-vaccine stance."
214,boblatta,R,OH,Wed Jul 07 17:34:00 +0000 2021,medical,pro_vaccine,The tweet informs about vaccine availability and encourages vaccination for youth with parental consent.
215,boblatta,R,OH,Thu Jun 17 21:25:16 +0000 2021,conspiracy_misinfo,anti_vaccine,"The tweet suggests a conspiracy regarding the origins of COVID-19, which aligns with anti-vaccine sentiments by promoting distrust in official narratives."
216,boblatta,R,OH,Wed Apr 21 12:52:41 +0000 2021,medical,pro_vaccine,"The tweet promotes vaccination eligibility and encourages scheduling a vaccination, indicating support for vaccines."
217,boblatta,R,OH,Thu Apr 08 14:25:37 +0000 2021,medical,pro_vaccine,"The tweet highlights efforts to distribute the vaccine and care for the community, indicating support for vaccination."
218,boblatta,R,OH,Wed Apr 07 19:26:52 +0000 2021,medical,pro_vaccine,"The tweet highlights a visit to a vaccine clinic, indicating support for vaccination efforts."
219,boblatta,R,OH,Mon Mar 15 13:34:07 +0000 2021,medical,pro_vaccine,"The tweet highlights the achievement of vaccine distribution, indicating support for vaccination efforts."
220,boblatta,R,OH,Sat Mar 13 17:03:09 +0000 2021,medical,pro_vaccine,"The tweet expresses appreciation for those administering the vaccine, indicating support for vaccination efforts."
221,boblatta,R,OH,Thu Mar 11 16:06:21 +0000 2021,medical,pro_vaccine,"The tweet discusses side effects of the COVID vaccine while referencing the CDC, indicating support for vaccination and providing medical information."
222,boblatta,R,OH,Wed Mar 10 14:56:48 +0000 2021,medical,pro_vaccine,"The tweet promotes a vaccination event, indicating support for vaccination efforts."
223,boblatta,R,OH,Sat Feb 20 19:18:41 +0000 2021,conspiracy_misinfo,anti_vaccine,"The tweet suggests the existence of vaccine fraud and scams, implying distrust in the vaccine."
224,boblatta,R,OH,Sun Jan 24 20:51:23 +0000 2021,other,mixed_or_unclear,The tweet references a political comparison without clearly supporting or opposing vaccination.
225,boblatta,R,OH,Tue Jan 19 21:26:15 +0000 2021,medical,pro_vaccine,"The tweet promotes the availability of COVID-19 vaccines, indicating support for vaccination efforts."
226,boblatta,R,OH,Sun Dec 20 19:32:29 +0000 2020,medical,pro_vaccine,"The tweet highlights the FDA's authorization of a COVID-19 vaccine, indicating support for vaccination."
227,boblatta,R,OH,Mon Nov 16 17:39:55 +0000 2020,medical,pro_vaccine,"The tweet highlights the effectiveness of the Pfizer vaccine and mentions safety data, supporting vaccination."
228,boblatta,R,OH,Mon Nov 16 17:37:49 +0000 2020,medical,pro_vaccine,"The tweet highlights a promising vaccine development, indicating support for vaccination efforts."
229,boblatta,R,OH,Wed Jul 17 14:18:04 +0000 2019,other,mixed_or_unclear,"The tweet does not mention vaccines or related topics, making it unrelated to the framing categories."
230,BradSherman,D,CA,Thu Jun 10 01:46:20 +0000 2021,medical,pro_vaccine,The tweet encourages vaccination by providing information about receiving the second dose of the COVID-19 vaccine.
231,BradSherman,D,CA,Wed Jun 09 21:12:30 +0000 2021,medical,pro_vaccine,"The tweet supports the distribution of vaccines to help countries facing a surge, indicating a pro-vaccine stance."
232,BradSherman,D,CA,Wed Jun 09 21:12:30 +0000 2021,medical,pro_vaccine,"The tweet supports the sharing of unused Covid vaccines, indicating a positive stance towards vaccination efforts."
233,BradSherman,D,CA,Mon Apr 19 18:51:48 +0000 2021,medical,pro_vaccine,"The tweet encourages vaccination by announcing eligibility for the COVID-19 vaccine, highlighting its importance for public health."
234,BradSherman,D,CA,Thu Apr 15 17:21:41 +0000 2021,medical,pro_vaccine,"The tweet announces vaccine eligibility, promoting vaccination for public health."
235,BradSherman,D,CA,Sun Apr 04 01:17:08 +0000 2021,medical,pro_vaccine,"The tweet expresses gratitude for participating in a vaccine distribution event, indicating support for vaccination efforts."
